headline,real_or_fake
"Conspiracy theorist spreads false claim about Fauci, patents and COVID-19",1
"Mail-in voting amid COVID-19 is among the options recommended by CDC, but not the only one",1
COVID-19 vs. HPV vaccine: COVID is more deadly,1
"No, that’s not a U.S. Supreme Court ruling",1
Riggs needed more digging on the Missouri counties with COVID-19 cases,1
Sen. Chris Murphy overstates travel from China after Trump restrictions,1
"Trump’s comparison of COVID-19 deaths in Germany, US is wrong",1
Pa. House Speaker says coronavirus only threatens children in poor health. That’s not true.,1
The false TikTok claim that high unemployment is killing more people than the coronavirus,1
"No, U.S. isn’t expected to borrow heavily from China to pay for COVID-19 stimulus",1
No evidence the Gates Foundation will profit from a coronavirus vaccine,1
LaHood overstates Chicago’s share of Illinois COVID-19 cases,1
Evidence counters McConnell claim that Obama team left no pandemic ‘game plan’ for Trump,1
Stacey Abrams gets Georgia’s reopening COVID-19 trend upside down. Cases fell,1
Claim that Tony Evers ordered U.S. flag removed is ridiculous,1
Sarah Huckabee Sanders didn’t tweet this conspiracy theory,1
"Facebook post wrong about wearing mask, carrying concealed weapon in North Carolina",1
A ‘face mask exempt card’ doesn’t exempt you from wearing a mask in public,1
"No, OSHA does not say that 'masks don’t work' against COVID-19",1
No evidence tying Bill Gates to a $100 billion COVID-19 deal before the outbreak,1
An episode of “The Simpsons” showed Donald Trump in a coffin.,1
Says Donald Trump’s reelection campaign emailed supporters to “donate to help him recover from” COVID-19.,1
VP Mike Pence says Oklahoma flattened the COVID-19 curve. That’s False,1
"Offer for free horses is from 2011, not tied to COVID-19",1
"No, this photo doesn’t prove coronavirus is a hoax",1
Two “Doomsday Planes” took flight because of President Donald Trump’s COVID-19 diagnosis.,1
“No prominent Democrats have had the virus but the list of Republicans goes on and on.”,1
"Says Donald Trump is not at Walter Reed National Military Medical Center, “he is on AF1.”",1
Trump “needed a ‘reset'” for his campaign and therefore the diagnosis may be a “con.”,1
"Désintox. Non, ce n'est pas grâce au Brexit que le Royaume-Uni peut bénéficier en avance du vaccin contre la Covid-19",1
Trump being diagnosed with COVID is about the best thing that could have happened to him right now.,1
"Fact Check: Donald Trump Did NOT Blame ""Forgetting"" To Wear A Mask (At A KKK Rally) For Contracting Covid-19",1
"Says Gov. Tony Evers “removed the American flag from the Capitol building”
",1
“Four kids who took the coronavirus vaccine died immediately.”,1
"If you are licensed to carry a concealed weapon, wearing a face covering for coronavirus ""removes your conceal carry ability.""",1
"In North Carolina, “you can be charged with a class H felony for wearing a mask and concealed carrying.”",1
A “face mask exempt card” allows you to cite the ADA and not wear a mask.,1
"Says Donald Trump boarded Marine One ""with a portable oxygen concentrator in his pocket with the nasal cannula going up his back, hidden in his hair and tucked under his mask.""",1
“President Trump is in great danger. Evidence is mounting that he’s being deliberately killed at Walter Reed Military Hospital.”,1
“Bikers show up to The Walter Reed Hospital to pray for President Trump.”,1
Fact Check: The White House Doctor Did NOT Say Trump Is Virus-Free,1
"""Many people every year, sometimes over 100,000, and despite the vaccine, die from the flu """,1
"Says Donald Trump said, “The doctors said they’ve never seen a body kill the coronavirus like my body. They tested my DNA and it wasn’t DNA. It was USA.”",1
Chris Christie is in the ICU and put on a ventilator,1
Democrats Want to Shut Churches Down,1
"No one under 20 has died of COVID-19, and ""it has not actually been determined yet"" that anyone under 20 can spread it to an older person",1
"Video of former China CDC director criticising China-made vaccines in 2010 is recirculated in misleading social media posts
",1
"Korean social media posts share false claim that drinking pepper stem tea can prevent or cure Covid-19
",1
"Old photo of South Korean president’s son shared alongside misleading mask claim
",1
"This video shares a misleading claim from an Austrian politician that 'Coca-Cola tested positive for Covid-19'
",1
"Social media posts share false claim that South Korea’s Covid-19 frontline workers are paid $13 daily wage
",1
"Pelosi, Pence did not fake Covid-19 vaccinations using capped needles
",1
Fact Check: White House Doctors Have NOT Said Trump Recovered From COVID In Four Days,1
" Twitter removed this tweet from Donald Trump: “My blood IS the vaccine!!!!!”
",1
"Says Kamala Harris said, “The American people aren’t equipped to make these decisions for themselves.”",1
"Says Dr. Anthony Fauci said of Trump’s pandemic response, “I can’t imagine that … anybody could be doing more.”",1
"In May, Wisconsin had its own test of mask effectiveness, when ""we went from masks, to no masks, and there (was) no significant difference in cases.""",1
"Says since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""",1
Fact Check: Nancy Pelosi Was NOT Escorted Drunk And Maskless From A Building,1
"A CDC report found that “people who wear masks, are actually ‘collecting’ the virus in their masks.”",1
“CDC just cancelled Halloween for kids.”,1
“The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself.”,1
"CNN reported, “Due to COVID-19, President Donald Trump passes away at 74.”",1
"Almost everyone — 85% — who got the coronavirus in July was wearing a mask,",1
Says Democratic senators were missing “masks” as they huddled close together at the Judiciary Committee hearing for Amy Coney Barrett.,1
“We saved 2 million people” from dying of COVID-19.,1
"The coronavirus ""was constructed in the Wuhan Institute of Virology.”",1
Fact Check: America's Frontline Doctors Did NOT Prove Their Claims That Masks Don't Work,1
Says Dr. Anthony Fauci wrote a paper blaming 1918-19 flu deaths on masks,1
The government has awarded a contract to develop technology that proves you’ve recently had a negative Covid-19 test,1
The needles in some syringes are supposed to ‘disappear’,1
"Some on the Pfizer vaccine trials did get Bell’s palsy, but not more than we’d expect by chance",1
There’s no evidence the Pfizer vaccine interferes with the placenta,1
"A post about coronavirus vaccines gets facts about their safety, ingredients, and legality wrong
",1
"Cambridge Covid-19 test results don’t mean PCR tests are inaccurate
",1
False claims about first vaccine recipients spread on social media,1
"Vaccine approval isn’t quicker because of Brexit
",1
"Telegraph wrong on Whitty and Vallance statements
",1
"Mersey Care has only had five Covid-19 deaths because it is not an acute trust
",1
"Covid-19 is an infectious disease, and a video claiming it isn’t is wrong",1
The Pfizer Covid-19 candidate vaccine is not too cold to be called a vaccine,1
"RNA Covid-19 vaccines will not change your DNA
",1
"This is a real letter from an NHS trust that dealt with no Covid-19 deaths
",1
Pennsylvania “never opened.”,1
"""Generally the deaths are still pretty flat because we've flattened the curve.”",1
Michigan has been “like a prison” during the coronavirus.,1
"Fact Check: Doctors Are NOT Paid To Falsify Death Certificates, Pump Up COVID Death Toll 16-fold",1
Fact Check: Over 220 Million Americans Have NOT Died From COVID-19 In The Last Several Months,1
"Says Troy Nehls “called wearing masks 'un-American' and called those who do 'communists.'""",1
U.S. is “really not doing (COVID-19) reporting right” because deaths are being improperly counted and hospitals have an “incentive” to pad stats.,1
Fact Check: NO Proof That Flu Cases Are 'Down 98% Across The Globe',1
“More suicide deaths than coronavirus death past two months.”,1
Fact Check: CDC Data Do NOT 'Reveal' Hospitals Have Counted Heart Attacks as COVID-19 Deaths,1
This video makes a number of inaccurate claims about the Covid-19 pandemic,1
The government is not planning to roll out an untested COVID-19 vaccine,1
"There are no foetal cells in the AstraZeneca Covid-19 vaccine
",1
Research suggesting increased Covid-19 risk for dog-owners may be barking up the wrong tree,1
Danish study on mask efficacy only tells us half the story,1
GPs and other frontline medical workers will be among the first to receive a Covid-19 vaccine,1
The Daily Mail’s chart of Covid-19 death figures doesn’t use the real numbers,1
"It’s too early to say how many suicides have happened during the pandemic
",1
The number of deaths from flu and pneumonia is about what you would expect this year,1
Baseless claims about vaccine safety go viral on Facebook,1
The number of coronavirus deaths is “almost nothing.”,1
“COVID ends next Wednesday.”,1
“Our doctors get more money if somebody dies from COVID,1
The government is not proposing to make a Covid-19 vaccine mandatory,1
Alabama Officials Debunk False Claim of COVID-19 Vaccine Death,1
"Bill Gates was talking about side effects and did not say 700,000 people would be killed or permanently disabled by a Covid-19 vaccine",1
Vaccine Recipient Targeted With Baseless ‘Crisis Actor’ Claim,1
Fact Check: The CDC Does NOT Have Funds To Deliver Groceries and Cleaning Products To COVID-19 Patients In Quarantine,1
Is the COVID-19 Vaccine Vape Cartridge Real?,1
"No, Harvey Staub the ‘Pharmacist’ Is Not Right About COVID",1
Will Eating Charred Oranges Restore Sense of Smell After COVID-19?,1
COVID-19 Vaccines Don’t Have Patient-Tracking Devices,1
Fact Check: Governor Jay Inslee Did NOT State That People Cannot Talk In Elevators,1
Fact Check: COVID-19 RNA Vaccine Will NOT Change Your DNA,1
Fact Check: Maine's Rise In COVID-19 Cases NOT Linked To Face Masks,1
Fact Check: Pennsylvania Gov. Tom Wolf Did NOT Issue This Document of Thanksgiving Rules,1
Fact Check: Covid-19 Pandemic Was NOT Planned By Bill Gates And 5G Does NOT Cause It,1
Biden did not ‘confirm’ or support an agenda to microchip Americans,1
"The infection fatality rate for Covid-19 is higher than 0.1%
",1
"The number of people dying right now is not the same as in any other year
",1
"No, contact tracing doesn’t cost £10,000 per contact",1
"New data doesn’t definitively show zero increase in suicides across England
",1
"The government is not proposing to make a Covid-19 vaccine mandatory
",1
The Covid-19 virus has been isolated many times,1
"Viral letter on Covid-19 testing in Liverpool school was real but has been withdrawn
",1
"Group swab Covid-19 tests do not return positives to people without the virus
",1
A Covid-19 vaccine is not being administered via Covid-19 nasal swab tests,1
"A comparison of daily deaths from Covid-19 and non-Covid causes is incorrect
",1
Old image shared as BJP leaders visit COVID positive Dilip Ghosh without wearing masks,1
Hoax photo of Pfizer ‘vape’ COVID vaccine made in China goes viral,1
FACT CHECK: Viral Fake Statements About COVID-19 Attributed To US President Donald Trump,1
Do Not Fall For This Hoax Of People Turning Into Zombies Due To COVID-19 Vaccine!,1
Fact Check: COVID Virus NOT Man-made And Vaccine NOT Forced On Unwilling,1
Fact Check: Covid-19 Pandemic Was NOT Planned By Bill Gates And 5G Does NOT Cause It,1
Is the White House Gift Shop Selling a ‘Trump Defeats COVID-19’ Coin?,1
Fact Check: PTFE Sprayed On Blue Masks Does NOT Cause Symptoms Similar To COVID-19,1
Claim: COVID-19 Cases Were Increasing Because of More Testing,1
Claim: ‘We Have Great Numbers’,1
Claim: ‘We’re Rounding The Turn’,1
"The flu killed 64,000 people in 2018.
",1
The asteroid which might enter Earth’s atmosphere on 2 November will not “hit” Earth,1
A video claiming to be from 1956 did not predict Covid-19,1
"Matt Hancock got the evidence about long Covid wrong
",1
Facebook post about falling flu and pneumonia deaths is wrong,1
"PTFE in masks does not pose a health risk, unless you get it very hot",1
"The inventor of PCR never said it wasn’t designed to detect infectious diseases
",1
Dominic Raab did not say Covid-19 tests have a 93% false positive rate,1
"This post telling healthy people to stop getting tested is full of inaccuracies
",1
This video makes a number of inaccurate claims about the Covid-19 pandemic,1
"Labour’s tweet about Serco is missing some important context
",1
"Non-Covid deaths in private homes are up, but have decreased elsewhere",1
"London Mayor candidate wrong to claim Covid-19 pandemic is no worse than a flu season
",1
Contact tracing has not stopped in schools,1
"Andy Burnham was wrong about furlough on Question Time
",1
"Flu and Covid-19 statistics are being published in one report, but not added together
",1
Flu and Covid-19 statistics are not being added together,1
"It's not true that data on causes of death isn't published
",1
This comparison of the cost of the Irish and UK contact tracing systems is misleading,1
Boris Johnson makes an error about quarantine payments,1
"A Covid-19 diagnostic test won’t pick up other coronaviruses
",1
"Serco didn’t build and does not run the NHS Test and Trace app
",1
It’s wrong to say that only 3% of Covid-19 cases are caused by restaurants and pubs,1
Covid-19 has killed more people than obesity in the UK this year,1
"People did die of Covid-19 in Ireland in August
",1
"The government is not planning to roll out an untested Covid-19 vaccine
",1
"Almost all of these claims about viruses are wrong
",1
This post comparing deaths in August is a guess,1
There’s no evidence for how many people took part in ‘Eat Out To Help Out’ or later died from Covid-19,1
Photos of ministers together weren’t taken at a ‘Cobra’ meeting,1
"Unlicensed vaccines are not untested
",1
"Punishment for breaking social distancing and possessing indecent images of children can vary
",1
"Angela Rayner’s testing numbers are not quite right

",1
"Data on how far people travel to get a Covid-19 test isn’t all that useful
",1
This is what the guidelines are for social distancing in parliament.,1
"There’s no connection between new biometrics legislation and Covid-19 tests
",1
"People deciding not to get tested will not make it look as though coronavirus has been wiped out
",1
"Covid-19 kills far more than 0.1% of the people who catch it
",1
"This data does not show tests for coronavirus being ordered pre-2020
",1
"Reopening universities will almost certainly not cause 50,000 deaths
",1
"There’s no evidence the number of people taking their own life fell during the Covid-19 pandemic
",1
Brexit did not speed up UK vaccine authorisation,1
"FactCheck: will the “poorest and neediest” get the coronavirus vaccine in time?  
",1
"Did Johnson meeting with Covid MP follow government guidance?
",1
"Health minister’s incorrect herd immunity claims
",1
False: Tokyo infection figures can’t exceed 300 people per day due to the use of fax machines,1
Cross-border misinformation: President of Ghana reveals a Covid-19 conspiracy,1
Inaccurate: Japanese government to subsidize half of travel expenses for foreign tourists,1
"Misleading: Finance Minister Taro Aso’s: Japan’s “fewer deaths than the West are due to the difference in the social standards”
",1
"False: PCR test also detects common cold viruses
",1
"Fact Check: The CDC Did NOT Fraudulently Count Poisoning, Trauma And Unintentional Injuries In COVID Death Tally",1
Fact Check: The World Bank Did NOT Document Existence Of COVID-19 Test Kits Since 2017,1
Fact Check: Ohio Is NOT Setting Up FEMA Camps To Separate Children From Parents During COVID-19 Outbreak -- Governor Calls Claims 'Garbage' And 'Ridiculous,1
Fact Check: The Trump COVID Vaccine Plan for the U.S. Does NOT Rely On Forced Inoculation,1
"Fact Check: First Effective Vaccine Probably WILL Stop Community Spread Of COVID-19, As Vaccines Do",1
Fact Check: A Woman Who Developed Sores On Her Feet Did NOT Have A Trial Dose Of The COVID-19 Vaccine,1
"Fact Check: Needle Cap Was On For London Mayor's Flu Shot Publicity Photo In September, NOT For COVID-19 Vaccine Injection In December",1
"Fact Check: All Washington, D.C. Residents Can NOT Now Register to Receive The COVID-19 Vaccine",1
Fact Check: Vaccines Are NOT Primarily Designed To Improve Survival Rates Of Those Already Infected -- They Work By Reducing The Risk of Infection,1
Fact Check: Congress Did NOT Give Itself A Pay Raise In The Pandemic Relief/Stimulus Bill,1
Fact Check: The CDC Did NOT Post A Tweet Encouraging Shoplifting,1
Is Florida Giving COVID-19 Vaccines to Canadians to Increase Tourism?,1
Does Pfizer ‘Page 132’ Warn Against Unprotected Sex After COVID-19 Vaccine?,1
Viral Post ‘How To Fight Covid at Home’ Provides Problematic Advice,1
Did the Nashville Bomber Die From COVID-19?,1
Did Giuliani Tweet That Sex With Barnyard Animals Was Spreading COVID-19?,1
CDC Did Not ‘Admit Only 6%’ of Recorded Deaths from COVID-19,1
Trump Reprises Inaccurate COVID-19 Comparisons with Europe,1
"Nearly 10,000 COVID-19 Victims Died at Home",1
FactChecking Biden’s Town Hall,1
Trump Again Overstates Speed of COVID-19 Vaccine Rollout,1
 Viral Post Falsely Attributed to Golfer Bubba Watson,1
Report Resurrects Baseless Claim that Coronavirus Was Bioengineered,1
Flawed Analysis Leads to False Claim of ‘No Excess Deaths’ in 2020,1
Danish Study Doesn’t Prove Masks Don’t Work Against the Coronavirus,1
Pennsylvania Voters Told to Quarantine Can Still Cast a Ballot,1
Paul Misleads on Natural Infection and COVID-19 Vaccines,1
Meme Distorts Facts on Annual Death Statistics,1
Trump’s Partisan Spin on Reopening States,1
NC GOP wrong about Roy Cooper staying in mansion,1
Marco Rubio says Anthony Fauci lied about masks. Fauci didn’t,1
"Facebook posts wrongly say COVID-19 bill includes foreign aid, arts funding",1
Viral tweet cites made-up CDC ‘COVID-19 survival rates’ to downplay vaccine,1
"No, the new coronavirus vaccines are not more dangerous than COVID-19",1
"No, COVID-19 is not a simulation",1
"No, the AMA didn’t rescind statement on hydroxychloroquine",1
Mask guidance for vaccinated people is based in science,1
"Jon Ossoff isn’t for ‘total’ amnesty, backs a lockdown only if sought by experts",1
Ingraham wrongly claims ‘no science’ suggests restaurants spread COVID-19,1
"Wisconsin Assembly speaker says state passed one of the first COVID-19 bills, but that’s wrong",1
Former Pfizer employee wrong that coronavirus pandemic is ‘effectively over’ in UK,1
"Fact-checking Facebook post comparing COVID-19 vaccine research to HIV, cancer, common cold",1
"No, Pfizer’s head of research didn’t say the COVID-19 vaccine will make women infertile",1
Is Florida doing better on COVID-19 than “locked down” states?,1
Examining the effectiveness of Texas' statewide shutdowns,1
"No, the daughter of North Carolina Gov. Roy Cooper didn’t just have a huge wedding",1
Biden mischaracterizes teacher layoffs from pandemic,1
Biden is not advocating a nationwide lockdown,1
"No, Biden's COVID-19 task force appointee didn't propose withholding food stamps",1
"No, AARP didn’t endorse Biden or say anyone older than 75 should die",1
Pennsylvania residents under COVID-19 quarantine can cast an emergency absentee ballot,1
Photo of Biden on plane without face mask is from before the pandemic,1
Fake mask letter from Mississippi Gov. Tate Reeves spreads on social media,1
Harris highlights racial disparity in distribution of PPP loans but misstates Michigan stats,1
"Analysis bashing DHS COVID-19 calculations is built on errors, omissions",1
"No, U.S. economy not worst in world by ‘a factor of three’",1
COVID-19 rules second only to slavery on civil liberties intrusions? Barr gets it wrong,1
CDC director says healthy people should wear masks,1
Trump Misleads on Reasons for Falling COVID-19 Fatality Rate,1
Biden’s Early Statements About the Coronavirus,1
"Most high-risk counties in Missouri don’t have mask mandates, despite Parson’s claim",1
YouTube video takes Bill Gates out of context on coronavirus vaccinations,1
People have died of COVID-19 at home,1
Tucker Carlson guest airs debunked conspiracy theory that COVID-19 was created in a lab,1
Mun Choi’s numbers are off when it comes to ICU beds around Mizzou and UNC,1
"North Carolina's Dan Forest cherry-picks data on kids, COVID-19",1
Joe Biden mistook Michigan’s COVID-19 numbers for military toll,1
"No, the CDC hasn’t stopped calling COVID-19 a pandemic",1
Joe Biden wrong about how early he called to invoke the Defense Production Act,1
Trump repeats false claim about COVID-19 deaths on Fox News,1
"McEnany says Trump never downplayed the virus. He did, and Woodward’s tape explains why",1
Politicians have died from COVID-19,1
People are dying from COVID-19,1
Cooper overstates ventilator access problem,1
FactChecking Trump’s Fox News Interview,1
Opening Ads in the Perdue-Ossoff Runoff,1
"Fact Check: President Trump Invoking The Impoundment Control Act Does NOT Force Congress To Repeal Section 230, Cut Wasteful Spending, Add $2k Stimulus Checks",1
"Fact Check: Birthmarks NOT Caused By MTHFR Gene Variants, Which Rarely Cause Disease, Are NOT Harmful For Those Receiving Vaccines",1
"Fact Check: 'New Stimulus Bill' Does NOT Include Funding For The Smithsonian, Kennedy Center And More -- That Funding Is Part Of $1.4 Trillion Government Spending Deal",1
Fact Check: Post-Thanksgiving COVID-19 Surge Is NOT A 'No-Show': Numbers Increased In Most U.S. States,1
Fact Check: Blue Cross Blue Shield Does NOT Pay Doctors A Bonus Only For Number of Children Vaccinated,1
"Fact Check: Searches For Vaccines For HIV, Cancer, The Cold And COVID-19 Each Present Distinct Challenges",1
Fact Check: The 99% COVID Survival Rate Is NOT Evidence Lockdowns Are About 'Control' Instead of Health,1
"Fact Check: Masks, Gloves, Vaccines, And Synthetic Hand Soaps Do NOT Suppress Your Immune System",1
Fact Check: Medical Research Has NOT Shown Distance Does Not Matter In COVID-19 Transmission; Research Does NOT Contradict Air Transmission Hypotheses ,1
Fact Check: Pfizer's COVID-19 Vaccine Candidate Does NOT Contain Nanoparticles Never Used Before In Vaccines; Ingredients Are NOT Lethal,1
Fact Check: The CDC Website DOES Show Age And Other Conditions For People Who Died From COVID-19,1
"Fact Check: Dr. Anthony Fauci Was NOT Indicted For Treason, Conspiring With The Enemy And Fraud",1
Fact Check: Aborted Male Fetus Is NOT Confirmed In COVID-19 Vaccine,1
Fact Check: Ben Carson Has NOT Announced He's Taking Oleander For His COVID-19 -- BUT He Did Tell Lead Stories,1
Fact Check: PTFE Sprayed On Blue Masks Does NOT Cause Symptoms Similar To COVID-19,1
"Fact Check: Covid 19 Will NOT Go Away If You Stop Getting Tested, It's NOT Just The Elderly Dying and NO ONE Is Being Intentionally Infected",1
Fact Check: NY State Assembly Bill A99 Does NOT Aim To Take Children From Homes For COVID-19,1
Fact Check: The CDC Did NOT Declare COVID Less Fatal Than Flu When Revising Public Health Disaster Plans,1
Fact Check: Posts Claiming States Are Issuing Large Numbers Of Unemployment Fraud Warrants Are A Joke,1
Fact Check: There Are Currently NO Vaccines Available For COVID-19 In the U.S.,1
Fact Check: 'PCR' Test For COVID Does NOT Inflate Case Count By 90%,1
Fact Check: COVID-19 Is NOT 'The Most Highly Survivable Virus',1
It is clear that Go To Travel users are experiencing more symptoms suggestive of coronavirus infection,1
Report as if Japanese scientist speaks about manufactured coronavirus is fake,1
