headline,real_or_fake
Trump greets Japanese emperor with a handshake and nod - but no bow,0
China hopes all sides' words and actions reduce tension on Korean peninsula,0
Australian PM to force lawmakers to declare citizenship to end political crisis,0
Future Saudi king tightens grip on power with arrests including Prince Alwaleed,0
Saudi's Al-Tayyar says work continues despite board member reportedly detained,0
Japan's Abe says time to exert maximum pressure on North Korea,0
"Saudi princes accused of bribery, embezzlement, money laundering: official",0
China warns on overseas content after Springer Nature pulls some articles,0
Factbox: Prince Alwaleed's international and domestic investments,0
Ex-Catalan leader Puigdemont freed with conditions in Belgium,0
Niger Delta leader calls on Avengers to hold off oil attacks,0
Berlusconi's center-right leads narrowly in Sicily election: exit polls,0
Saudi-led coalition calls missile 'dangerous escalation' of Yemen conflict,0
Center-right leads narrowly in Sicily regional vote: exit polls,0
Thousands of Romanians protest ruling party's judicial overhaul plans,0
Congo sets presidential election for December 2018,0
Saudi deputy governor killed in helicopter crash near Yemen,0
Hezbollah says Saudi Arabia forced Lebanese PM to quit,0
German army contemplates EU fissures in scenario study: Spiegel,0
Israel finds bodies of five Gaza militants killed in tunnel demolition,0
France warns of ballistic proliferation after Houthis target Riyadh,0
South Africa's Ramaphosa picks female science minister as deputy in ANC race: media,0
"Flash floods kill five in Malaysia, army deploys to rescue thousands of displaced",0
"Sacked Catalonia leader turns himself in, polls show independence strength",0
Two suicide attacks in Iraq's Kirkuk kill at least five,0
Hezbollah says Saudi Arabia forced Lebanon PM to resign,0
Venezuela opposition leader Guevara seeks refuge in Chile ambassador's home,0
"Gunman, police officer killed in Russian road checkpoint attack: TASS",0
"Bomb threats force evacuation of Moscow's Bolshoi theater, hotels: reports",0
Germany's Greens overtake liberals in poll as coalition talks continue,0
France's Le Maire heads to Berlin to test Eurogroup waters,0
Police detain dozens in Moscow amid fear of anti-government attacks,0
Egypt summons several Western ambassadors over criticism of rights lawyer's detention,0
Guards chief rejects Trump 'slander' that Iran behind Saudi missile,0
Belgian judge to decide on ex Catalan leader arrest warrant by Monday,0
"Renegade colonel surrenders in eastern Congo after clashes, seven dead",0
Saudi's Kingdom Holding says has support from government after chairman detained,0
Saudi purge worries investors but may speed reforms,0
Western intelligence warned Hariri of death plot: Asharq al-Awsat,0
"Lebanon PM Hariri resigns, assails Iran and Hezbollah",0
"Trump in Japan stresses unity on North Korea; talks trade, too",0
Lebanese army says has not uncovered any assassination plans,0
Ex-Catalonia leader turns himself in to Belgian police: VRT,0
Car bomber kills at least 15 in Yemeni port Aden: witnesses,0
Thou shalt not kill: Catholic bishops start new Philippines prayer campaign,0
China may grasp climate leadership at U.N. talks with Trump pulling out,0
Brussels prosecutors to speak on ex-Catalan leader Puigdemont,0
"Factbox: Saudi Arabia detains princes, ministers in anti-corruption probe",0
Saudi stocks rebound after initial drop on corruption probe,0
Philippines frees four East Timorese to attend ASEAN meeting,0
Philippines arrests Indonesian wife of slain Islamist militant leader,0
Saudi Prince Alwaleed has invested billions in companies around globe,0
Russia-backed Syrian congress postponed: Turkish presidential spokesman,0
Saudi Finance Ministry says crackdown preserves investment climate,0
Saudi's Kingdom Holding reports swing to quarterly profit from big loss,0
"Riding high, Xi looks to soothe Trump as U.S. pressures China",0
Australia turns down NZ offer to take asylum seekers barricaded inside camp,0
Saudi Arabia says it intercepts missile close to capital,0
"Saudi king sacks top ministers, gives more power to crown prince",0
China to expand corruption supervision pilot scheme nationwide: Xinhua,0
Billionaire Saudi prince Alwaleed detained in probe: official,0
China tests new dredger capable of South China Sea projects: state media,0
U.S. warns of threat to diplomatic staff in Somali capital,0
Fight for grassroots democracy in Cambodia sidelines U.S.,0
"Slovakia's far-right party, ruling leftists lose regional elections",0
Trump heads to Japan with North Korea on his mind,0
Zimbabwe court upholds charge against U.S. citizen accused of subversion,0
"Saudi prince, relieved from National Guard, once seen as throne contender",0
Saudi detains four current ministers in anti-corruption campaign,0
Bolstered Libyan coast guard intercepts packed migrant boat,0
"Car bomb explosion kills, injures dozens in Syria's Deir al-Zor: SANA",0
"Saudi Arabia detains princes, ex-ministers in anti-corruption drive",0
Islamic State bombing kills dozens in east Syria: war monitor,0
U.S. service member killed in Afghanistan: U.S. military,0
Saudi minister says has 'confirmed information' on plot to kill Hariri,0
"Britain's ruling Conservatives suspend lawmaker, refer his case to police",0
"Iran displays missile, calls Trump 'crazy' in marking 1979 U.S. embassy takeover",0
Kremlin: no cooperation between Russia and U.S. on North Korea - RIA,0
Venezuela frees two anti-Maduro activists; scores still jailed,0
Iran says resignation of Lebanese PM will create tension in region,0
European nations condemn detention of lawyer in slain Italian student investigation,0
Thousands march against coal ahead of climate conference in Bonn,0
Italy seizes 100 tonnes of diesel on ship sailing from Libya,0
Australians protest against unfolding 'emergency' in offshore detention camp,0
Saudi-led coalition says strike hit a legitimate target in Yemen,0
Saudi-owned TV says Hariri was target of assassination plot days ago,0
Germany seeks to calm Poland's outrage over minister's call for 'resistance',0
Libyan Salafist-led force breaks up comic festival for 'indecency',0
Ousted Catalan leader calls for united front for independence,0
"Mugabe set to appoint woman deputy, all eyes on wife",0
Jumblatt: Lebanon too weak for Hariri resignation,0
"German, Turkish foreign ministers meet after detainee released",0
Austrian party leader quits parliament over accusation of sexual assault,0
Tension in South Sudan capital after bid to disarm detained ex-army chief,0
Indonesian officials find multiple violations in deadly factory blaze,0
Syria deal may be on agenda for Putin-Trump Asia meeting: report,0
Russian bombers strike Islamic State targets in Syria: RIA,0
Zimbabwe police charge U.S. citizen with anti-government plot,0
U.S. monitoring sanctions regime in response to Myanmar situation: official,0
Lebanese president says PM Hariri phoned to resign from outside country,0
China paves way for prosecuting disgraced senior politician,0
Mexico report flags shortcomings in fight against corruption,0
China extends national anthem 'disrespect' law to Hong Kong,0
Spain issues arrest warrant for ousted Catalan leader,0
Belgian prosecutor says will study Puigdemont arrest warrant,0
"Islamic State on verge of defeat after fresh losses in Syria, Iraq",0
Iraqi security forces retake al-Qaim from Islamic State: PM,0
Cambodian PM tells opposition to defect or face being banned from politics,0
"Fake meat, free markets ease North Koreans' hunger",0
'He's such a dreamer:' Skepticism dogs U.S. envoy's North Korean peace efforts,0
Iraqi Shi'ite militia says will fight IS in Syria border town,0
"Afghanistan moves to block WhatsApp, Telegram messaging services",0
"Argentine survivor of New York attack pleads for justice, love",0
"Promote peace, China's Xi tells soldiers at first overseas base",0
"Trump, dogged at home, begins longest presidential Asia trip in years",0
U.S. says Turkish gold trader facing Iran trial invoked Erdogan ties,0
Canada imposes sanctions on 30 Russians over death of lawyer,0
"Merkel says three-way coalition can work, Greens skeptical",0
Canada government facing resistance from Senate over pot law,0
U.S. carries out first strikes against Islamic State in Somalia,0
Germany could award contract for new spy satellites this month: RND news group,0
Ex-Argentina VP Boudou arrested in corruption case,0
North Korea calls for a halt to 'brutal' sanctions,0
"Some 700 migrants rescued in Mediterranean, 23 found dead",0
"Syrian government forces will march to Raqqa soon, Iranian official says",0
Fraud probe to delay Liberia election run-off: election commission,0
Venezuela opposition coalition split ahead of new vote,0
"Austria's prospective ruling parties agree on budget discipline, cutbacks for migrants",0
Zimbabwe accuses American citizen of trying to overthrow government: lawyer,0
Ousted Catalan president says stands ready to cooperate with Belgian authorities,0
Brother of Toulouse jihadist faces appeal against murder acquittal,0
"Four foreigners working at power plant kidnapped in Libya, official says",0
Nigeria's 'Delta Avengers' militants end oil hub ceasefire,0
Zambian president warns judges of chaos if they block his re-election,0
"A month on, U.S., Niger still disagree on what happened on fatal mission",0
Finland plans military drill with United States and Sweden,0
EU calls on Malta to find journalist's 'barbarous' killers,0
Funeral of slain Malta blogger hears warning to her killers,0
U.S. official met Syrian security chief in Damascus: official report,0
Kenya opposition supporters urged to boycott three companies,0
After year of mourning Thailand's 'floating basket' festival returns,0
Israeli military says ready to protect Druze village in Syria,0
"UK's May sets out rules for her party on harassment, bullying",0
Scores of migrants rescued in Cyprus after boat runs aground,0
South African state agency wants Zuma book pulled from stores,0
Prosecutor at war crimes court to seek investigation into Afghan conflict,0
Death of youth leader stirs tensions in Ivory Coast cocoa belt,0
Israel's Netanyahu expresses hope for U.S. peace push in Middle East,0
Kosovo calls for inquiry after citizens jailed in Macedonia,0
Taiwan president visits U.S. territory of Guam despite Chinese ire,0
"Russia hits Islamic State with bomb raids, missile strikes in eastern Syria: RIA",0
Trump says to spend extra day in Philippines during Asia trip,0
Jailed Catalonia leader Santi Vila to leave jail after paying bail,0
New al Qaeda-linked group claims responsibility for major Egypt attack,0
"U.N. tells Australia to restore food, water supplies to PNG refugees",0
"After four months jail, Turkey's Amnesty director says trial is 'surreal'",0
"Putin, Trump may meet next week at APEC summit",0
Philippines warns against lone wolf attacks after Marawi victory,0
Flanders premier calls on EU to take action on Catalonia,0
Death toll from strike on Gaza tunnel this week rises to 12,0
Iraqi forces enter al-Qaim in final offensive on Islamic State-held territory,0
Myanmar sees 'bad consequences' if U.S. imposes sanctions on military,0
"World 'running out of time' on North Korea, Trump to tell Asia: White House",0
Ivanka Trump says world should boost women in cutting-edge industries,0
Rohingya crisis: a deadly crossing,0
Syria declares victory over Islamic State in Deir al-Zor,0
Syrian army says will continue until stability restored across Syria,0
"South African prosecutors say Pistorius sentence 'shockingly lenient', seek appeal",0
Iraqi forces reach road between Iraqi-Syrian towns: Hezbollah-affiliated TV channel,0
"Iraqi forces retake border crossing with Syria from Islamic State, Shi'ite militias say",0
"At least three dead, scores rescued off Greek islands as arrivals rise",0
Nine killed by Nusra Front car bomb in southwest Syria: state media,0
Italy says seizes opiates meant to finance Islamic State,0
"Policeman, PKK militant killed in southeast Turkey: governor's office",0
World's stateless deserve nationality: UNHCR,0
Philippines spotlights anti-graft measures in bid to woo U.S. aid,0
"Month into trial, North Korean 'masterminds' behind Kim Jong Nam killing a mystery",0
"China says hopes U.S. can 'help, not cause problems' in South China Sea",0
U.S. bomber drills aggravate North Korea ahead of Trump's Asia visit,0
China says has made best effort on North Korea ahead of Trump visit,0
"China says South China Sea not an issue between China, United States",0
Pakistan's ex-PM appears in court for trial over finances,0
China says confident in economic relations with U.S. ahead of Trump visit,0
China disputes Trump's claims of fentanyl 'flood' into United States,0
New Zealand offer to take 150 refugees could help Australia defuse PNG stand-off,0
U.N. refugee commissioner says Australia must stop 'unfolding humanitarian crisis' in PNG,0
U.S. draft U.N. resolution seeks extension of Syria chemical probe,0
Spanish judge orders custody for Catalan leaders pending trial,0
"Brother of man who killed Jews, soldiers in 2012 France attack jailed for 20 years",0
Canada to take in migrants at 'gradual' pace amid integration concerns,0
Serbian foreign minister rejects U.S. call to choose between Russia and the West,0
Exclusive: Trump boosts disaster aid for Puerto Rico rebuild,0
Spanish judge has yet to issue arrest warrant for Puigdemont: court source,0
"A century on, UK's Jewish homeland declaration stirs celebration and mourning in Middle East",0
U.S. bombers flew over South Korea's Pilsung Range in drill,0
Syrian army takes full control of Deir al-Zor from Islamic State: observatory,0
North Korea says U.S. bombers staged 'surprise' strike drill on Thursday: KCNA,0
"Pope, at U.S. military cemetery, makes emotional anti-war address",0
Weak international solidarity pushing up numbers of displaced: U.N.,0
Libya considering UK extradition request for Manchester bomber's brother,0
U.S. lawmakers target Myanmar military with new sanctions,0
A Picture and its Story: Reaching out to rescue a Rohingya woman,0
Russia tells U.S.: Unacceptable to politicize chemical weapons inspections in Syria,0
Factbox: Belgian procedures for executing a European arrest warrant,0
Iraqi forces capture Akkas gas field from Islamic State: minister,0
"After air strike, Israeli minister warns against arms shipments to Hezbollah",0
Kenya's nurses call off their strike as lecturers take action,0
Iceland's president asks leftist opposition leader to form new government,0
"Fighting Israel's foes in U.S. courts, lawyer had help from Mossad",0
Libyan force ready to cooperate on UK extradition request for bomber's brother: spokesman,0
EU lawmakers see little progress in Sri Lanka rights reforms,0
German police hunt shooter after man killed in Bremen,0
Spanish judge orders Catalan leaders to be held in custody pending trial,0
Pressure mounts on Merkel over migrant policy in future coalition,0
U.S. top diplomat to visit Asia as part of Trump trip: State Department,0
"India ""disappointed"" with China blocking bid to blacklist militant leader",0
Trump will not visit DMZ during Asia trip -official,0
Spanish judge orders arrest of ousted Catalan leader: La Vanguardia,0
UK raises 'grave concerns' about illegal settlements with Israel's Netanyahu: May's office,0
Supreme Leader Khamenei says U.S. is Iran's 'number one enemy',0
British parliament: respected institution or 'den of vice'?,0
Syria calls on U.N. Security Council to condemn Israeli strikes,0
Macedonia jails 33 ethnic Albanians for 2015 shootout,0
Sicilian election holds mirror up to national trends,0
London to set Northern Ireland budget as direct rule looms,0
DUP calls for Northern Ireland direct rule in 'very near future',0
"Russian Defense Minister meets U.S. envoy to Moscow, discuss security: TASS",0
"Tunisia policeman dies after attack, security unions seek more protection",0
Iraq not equipped to try Islamic State's atrocities in Mosul: U.N.,0
Croatia opposition seeks government no-confidence vote on Agrokor handling,0
Opposition MPs walk out on South Africa's Zuma over corruption,0
Britain's May replaces defense minister in growing harassment scandal,0
UK parliament to consider Northern Ireland budget in mid-November,0
Kurds offer joint border deployment as Iraq threatens more military operations,0
Spanish prosecutor seeks arrest of ousted Catalan leader,0
Russia sets out why it thinks U.N. wrongly accused Syria over sarin attack,0
South African opposition walks out of parliament during Zuma questions,0
"More than 180,000 people, mostly Kurds, displaced by Iraqi-Kurdish conflict",0
Geneva process is the only appropriate format to discuss Syria peace: France,0
Myanmar's Suu Kyi 'urges people not to quarrel' on visit to Rakhine,0
South Africa considering best time for nuclear power expansion: Zuma,0
Poland to ban Ukrainians with 'anti-Polish views',0
G5 Sahel launches military operation in African scrublands,0
"Turkish troops, Kurdish militants clash near Iraqi border, 25 killed: army",0
Factbox: Gavin Williamson - Britain's new defense minister,0
Leglise-Costa named as new French ambassador to EU,0
Russian bombers strike Islamic State targets in Syria: RIA,0
Libya considering UK extradition request for Manchester bomber's brother,0
Turkey's defense industry says planning 22 projects worth $5 billion,0
Spanish prosecutor asks judge to jail Catalan secessionists pending investigation,0
Iraq wants control of Kurdish region's oil exports: state firm,0
"Manila to focus on terrorism at Southeast Asian summit, urge greater cooperation",0
Support for Hungary's ruling Fidesz highest in six years in October: pollster,0
Malaysian state's royal council urges sedition probe of former leader Mahathir,0
British PM May appoints Julian Smith as chief whip: statement,0
Kenya chief justice says police 'enhanced' security after shooting,0
Swiss admit drone test bungle in Golan Heights,0
South Korea spy agency sees signs of planned new missile test by North,0
Kremlin calls updated U.S. sanctions on Russia extremely negative,0
Ousted Pakistani prime minister Nawaz Sharif returns to face trial,0
North Korea dismisses report that sixth nuclear test killed many people,0
Britain's defense minister resigns in growing harassment scandal,0
Scottish lawmakers call for international recognition for Catalan independence,0
Arrest warrant for ex-Catalan leader 'normal' if he doesn't testify: Supreme court,0
Moscow hopes Syrian opposition will attend Russia-backed congress: Ifax,0
Syrian opposition: Russia conference aims to rehabilitate Assad,0
Russia wants $2 billion from Turkey for S-400 air defense missiles: TASS,0
China's Xi says hopes to promote relations with North Korea: KCNA,0
Niger defense minister asks U.S. to deploy armed drones against militants,0
Filipino lawyers' group challenges Duterte's war on drugs,0
Actor Russell Crowe criticizes Australian bid to move asylum seekers,0
Inquiry ordered into deadly Indian power plant blast,0
Iraq threatens to resume military operations against Kurds,0
One in five Indonesian students support Islamic caliphate: survey,0
Mexico women protest violence in skeletal Day of Dead march,0
White House slams Russia over veto on Syria chemical weapons probe,0
At least 15 killed in Afghanistan tanker explosion,0
Hardline preacher finds refuge in Malaysia as politicized Islam grows,0
Hong Kong seeks law banning booing of China's national anthem,0
"In meeting, Trump to push a reluctant Xi to rein in North Korea",0
"UK seeks arrest of Manchester bomber's brother, asks Libya to extradite him",0
Israeli air strike hits near Syria's Homs,0
"Awaiting Trump's coal comeback, miners reject retraining",0
U.S. judge frees Indonesian immigrant held by Trump order,0
Canada to propose helicopters for U.N. Mali mission: sources,0
Ukrainian minister's son gets conditional release in graft case,0
Ousted Catalan leader says will not return to Spain to testify,0
Seven bodies found in migrant boat off Libya,0
UK parliament says government must publish secret Brexit impact studies,0
Liberia's Supreme Court halts election preparation over fraud accusations,0
Resigning UK defence minister Fallon says conduct fell below required standard,0
Hamas cedes Gaza border crossings to Palestinian Authority control,0
North Korean defector pushes diplomatic solution in U.S. Congress,0
"Khamenei says Iran, Russia should cooperate to isolate U.S., foster Middle East stability",0
"Russia says need to prevent new sanctions against Iran, keep nuclear deal: RIA",0
Iran's Rouhani: Tehran-Moscow cooperation needed to restore peace in Syria,0
Russia's Putin says situation in Syria developing positively,0
"Iran, Russia and Azerbaijan call for commitment to nuclear deal",0
"Iran's Khamenei says Moscow, Tehran cooperation can isolate U.S.: TV",0
Colombia's FARC leader Timochenko to run for presidency in 2018,0
UK counter-terrorism police charge 14-year-old boys with murder plot,0
Mexicans dismayed by rise of Trump's border wall,0
U.N. calls again for end of U.S. embargo on Cuba,0
British PM May wants Northern Ireland's government restored,0
Sinn Fein says Northern Ireland talks have failed,0
Ireland says would insist on Northern Ireland role if power-sharing not restored,0
DUP blames Sinn Fein for Northern Ireland talks collapse,0
U.S. urges dialogue on Northern Ireland power sharing: State Department,0
Saudi-led air strike kills 26 people in Yemen: medics,0
Ecuador president removed as head of ruling party as feud deepens,0
Grief-stricken families of Japanese abducted by North Korea pin hopes on Trump,0
Exclusive: U.S. pursues direct diplomacy with North Korea despite Trump rejection,0
Danish submarine owner has not said how journalist died: police,0
UK investigates Brexit campaign funding amid speculation of Russian meddling,0
No evidence of Russian interference in British votes: UK foreign minister,0
Syrian opposition rejects Russia-sponsored peace initiative,0
Bahrain accuses opposition leaders of spying for Qatar,0
"South Sudan media regulator bans press groups, raising censorship fears",0
Twelve North African stowaways sent home after three-month ferry ordeal,0
Gentiloni seen as Italy's most trusted political leader: poll,0
Relatives of Philippine drug war victims call for justice,0
Australia's famed Uluru outback monolith to be closed to climbers,0
Germany issues arrest warrant against Syrian bomb plot suspect,0
Suggestions Britain must be punished over Brexit are regrettable: minister,0
UK minister says U.S. will drive hard bargain in post-Brexit trade talks,0
German Greens make stand on car emissions in coalition talks,0
"Syrian Kurds favor attending Russia-backed peace talks, party head says",0
Suspected Islamist arrested after knife attack near Tunis parliament,0
Japan's Abe re-elected prime minister after big election win,0
"New Turkish party could cost Erdogan support, dislodge main opposition: poll",0
Russian bombers hit militant targets in Syria's Deir al-Zor: agencies,0
Brexit tycoon Banks says Russia did not fund campaign to leave the EU,0
UK PM May says takes allegations of Russian interference seriously,0
Myanmar blames Bangladesh for delaying accord on repatriating Rohingya,0
Britain's May says action will be taken on sexual abuse in parliament,0
Bangladesh police arrest pilot 'suspected of air attack plot',0
Ireland says ongoing failure of Northern Ireland talks 'deeply concerning',0
Higher chance of no deal if EU exit talks do not move on quickly: minister,0
South Africa's unruly ANC branches kick off race to succeed Zuma,0
Factbox: How South Africa's ANC will pick Zuma's successor,0
German railway under fire for proposal to name train 'Anne Frank',0
"Two years after the Paris attacks, France ends state of emergency",0
"Brexit agreement more likely than 'no deal', says UK's trade minister",0
UK's Fox says hopes to confirm EU trade deals with countries before Brexit,0
Russia not currently planning actions against U.S. media or social networks: RIA,0
"Kurdish leader departs, leaving nephew faced with reconciliation",0
Man arrested after trying to sell original of Bosnia's peace treaty,0
Springer Nature blocks access to certain articles in China,0
"Gunfire heard in Eritrea's capital as protests break out, U.S. embassy says",0
Netherlands to hold referendum on new surveillance law,0
"UK Labour activist says she was raped, advised not to report it",0
"Cargo ship with 10 crew sinks in Black Sea, coast guard reports",0
Russia won't hand over suspect in Montenegro coup attempt: RIA,0
Philippines arrests Indonesian pro-Islamist militant in Marawi,0
"Southeast Congo faces 'deadly disaster', half a million people displaced: NGO",0
Kuwait's ruler reappoints PM: state news agency,0
Russia's Medvedev says the world shouldn't be dominated by one currency,0
Rare protest in junta-ruled Thailand after mourning chaos,0
Turkey says unacceptable to invite Syrian Kurdish YPG to Astana talks: Erdogan spokesman,0
Syrian opposition SNC wont participate in Russia-sponsored congress: spokesman,0
Libyan coast guard intercepts nearly 300 migrants east of Tripoli,0
British PM May's deputy denies inappropriate sexual advance,0
"Detained journalists informed Myanmar of filming plans, Turkish broadcaster says",0
Turkish activist charged with trying to overthrow government: media,0
Australian citizenship crisis claims another lawmaker,0
"Asylum seekers refuse to leave Papua New Guinea camp despite loss of power, water",0
South Korea's Moon says cannot recognize North Korea as nuclear state,0
Tribal blockade in Peru's oil block lifted after government deal,0
EU MPs threaten Cambodia aid and trade over crackdown,0
China says will work with South Korea towards denuclearization on Korean peninsula,0
Spain's High Court calls Puigdemont to testify on Thursday,0
'Like any EU citizen': Belgium's Catalan asylum fix,0
No chateau: Catalan leader's modest Belgian exile,0
Factbox: Catalonia crisis - What's next?,0
"Ousted Catalan leader agrees to election, summoned to Madrid court",0
Magnitude 6.4 aftershock hits off New Caledonia: USGS,0
Six dead after ambush on Malian High Court's president,0
Pregnant U.S. teenager moved to Iraq from Syria: officials,0
"Bahrain imposes entry visas on Qatar nationals, residents",0
Northern Ireland power-sharing talks to extend into Wednesday,0
World Bank approves $400 million to rebuild liberated Iraqi areas,0
"Britain accelerates Brexit plans, divorce talks also to speed up",0
U.S. to vote against U.N. resolution calling for end to Cuba embargo,0
Turkish passenger plane makes unscheduled stop in Ukraine,0
"U.S. welcomes China, South Korea bid to improve ties despite anti-missile dispute",0
Russia invites Syrian Kurds to people's congress: Kurdish official,0
U.N. condemns civilian deaths from air attack in east Libya,0
"Merkel preaches tolerance, religious freedom at Reformation ceremony",0
Man seized over Benghazi attack is Syrian linked to suspected ringleader -Libyan officials,0
Egypt says bombs militants responsible for Western Desert attack,0
Dutch authorities try to avoid Russian air ban over Schiphol landing slots,0
Italy's Berlusconi probed over deadly 1993 mafia bombings: source,0
Iraqi authorities gain first foothold at Kurdish frontier with Turkey,0
"Iraq to pay Kurdish Peshmerga, civil servants, says PM",0
Exclusive: Kenyan Supreme Court judges denied extra security after shooting - source,0
"Taliban increases influence, territory in Afghanistan: U.S. watchdog",0
Belgian prosecutors charge two over foiled attack on high-speed train,0
Seven killed as Israel destroys tunnel dug under Gaza border,0
Brexit minister says 'basic' EU deal likely even if trade talks fail,0
"Those who boycott Syrian congress may be sidelined, Russia warns",0
Kremlin says Russia not accused in U.S. case against ex-Trump aides,0
"Colombia authorizes air raids against dissident FARC, crime gangs",0
"Assad sets sights on Kurdish areas, risking new Syria conflict",0
"As France emergency rule ends, Macron defends new anti-terrorism law",0
Twelve killed in Mexico violence between suspected fuel thieves,0
Russia's Sochi to host Syrian peoples congress on Nov. 18: RIA cites source,0
Syrian government says ready to take part in Moscow-backed congress,0
South Africa's Zuma asks court to set aside report on influence-peddling,0
Czech election winner Babis to seek minority government,0
Iran says no need to increase missile range as can already hit U.S. forces,0
Lebanese army gets two A-29 light-attack aircraft from U.S.,0
"Turkey, Iran agree to discuss Russia's Syrian congress proposal",0
Trump has 'warm rapport' with Philippines' Duterte: official,0
U.S. sees China in 'retrenchment' on move toward market economy: U.S. official,0
Moscow invites 33 Syrian groups to November 18 peace congress in Russia,0
Shelling hits besieged Syrian Ghouta school gate after aid delivery,0
Kenyan opposition leader calls for petitions against vote won by Kenyatta,0
Nigeria President Buhari plans to expand his cabinet,0
Iraqi preparing to take control of crossing between Kurdistan region and Syria,0
Russian submarine fires cruise missiles at Islamic State targets in Syria's Deir al-Zor: RIA,0
Catalan's Belgian lawyer to fight Spanish 'mentality',0
"German police arrest Syrian suspect, avert 'major terrorist attack'",0
Bahrain court sentences 10 men on terrorism charges,0
"New Cyprus talks must offer clarity to Turk Cypriots, official says",0
Iran seen as winner after Iraq's Kurds lose referendum gamble,0
Police arrest Japanese man after body parts found in apartment,0
Belgium PM says did not invite ousted Catalan leader to Brussels,0
Support for an independent Catalonia rises to three-year high: poll,0
"Blast hits Afghan capital Kabul, numerous casualties",0
Kenya opposition leader proposes 'People's Assembly',0
Blast in Afghan capital causes numerous casualties,0
Islamic state claims responsibility for blast in Afghan capital Kabul,0
Turkish mayor says forced to quit in Erdogan purge of local government,0
EU's Barnier is ready to speed up Brexit negotiations,0
Tension rises as Australia starts to dismantle Papua New Guinea detention center,0
German FDP leader presses Greens to compromise on immigration,0
Seven Rohingya refugees drown as crossing to Bangladesh ends in grief,0
"Sacked Catalan leader Puigdemont says accepts snap election, not seeking asylum",0
"Kremlin: Syria, oil high on Putin's agenda on trip to Iran on Wed",0
"China, South Korea agree to mend ties after THAAD standoff",0
Beijing seen poised for fresh South China Sea assertiveness,0
Sri Lanka says keen for early conclusion of China trade deal,0
Spain's Constitutional Court cancels Catalonia declaration of independence,0
"Xi, top China party officials, make symbolic visit to Shanghai",0
Spain's Supreme Court begins rebellion proceedings against Catalan lawmakers,0
Spanish prosecutor accuses sacked Catalan leader of rebellion,0
Tunnel collapse may have killed 200 after North Korea nuclear test: Japanese broadcaster,0
MSF says closing most cholera centers in Yemen as epidemic wanes,0
Serbia's president eyes early parliamentary vote,0
Spain's cabinet to hold special meeting at 1700 GMT,0
Turkey PM confirms Iraqi government in control of main land border,0
France's Macron accepts invite to visit Russia: RIA,0
Philippine military kills escaping Islamist militant in Marawi,0
U.N. picks Norwegian for Myanmar role as tensions simmer over Rohingya crisis,0
Turkey's Erdogan takes legal action after lawmaker calls him 'fascist dictator',0
China says position on THAAD system in South Korea has not changed,0
"China considers three-year jail terms for disrespecting national anthem, flag",0
Indonesian police kill two 'terrorists' on eastern island,0
Thailand's political activity ban stays for now: PM,0
"North Korea hacked Daewoo Shipbuilding, took warship blueprints: South Korea lawmaker",0
New Zealand PM says ban on foreign home buyers to start early 2018,0
NATO chief urges full implementation of North Korean sanctions to counter global threat,0
Japan to launch crackdown on asylum seekers: Yomiuri,0
"China, South Korea agree to get relations back on track",0
"Singapore minister says he, and his colleagues, all prepared to become next PM if called upon",0
Jakarta closes hotel targeted by Islamists for alleged vice,0
"Magnitude 7.0 undersea quake hits near New Caledonia, no tsunami",0
"Fake news hurts trust in media, mainstream outlets fare better: poll",0
Wife of Chechen accused of Putin assassination plot shot dead near Kiev,0
British government extends Northern Ireland talks deadline,0
Court orders Nigeria to pay $288 million to 1967 war victims,0
Chile's Pinera says spending plan would cost $14 billion,0
British government extends northern Ireland talks deadline,0
Czech Babis gains possible support in bid for minority government,0
Britain moves to tackle abuse in a bastion of tradition: parliament,0
Major Venezuelan opposition parties to boycott local polls,0
German parties start to find common ground in coalition talks,0
Finnish president says joining NATO would require referendum,0
U.S. captures suspected Benghazi attack militant,0
Trump names suspect captured for role in 2012 Benghazi attack on Americans,0
Cameroon court sentences opposition leader to 25 years in prison,0
"Convoy rolls into Damascus suburbs with aid for 40,000: U.N.",0
"U.S., Qatar agree to further curbs on terrorist financing",0
At least five killed in east Congo clashes: Human Rights Watch,0
WFP chief gets pledge from Congo's president on food aid access,0
U.S. pledges up to $60 million for security in Sahel region,0
Turkey threatens legal action after lawmaker calls Erdogan 'fascist dictator',0
"Argentina's Macri vows to pursue tax, labor, pension reforms",0
Kenyan President Kenyatta wins 98 percent of vote in repeat election,0
One body found near wreckage of Russian helicopter off Svalbard,0
Afghan Taliban say kidnapped U.S. professor is seriously ill,0
France releases brother of ex-Burkina president Compaore,0
Liberia's Johnson Sirleaf rejects accusations of election interference,0
"France, keen to avoid student anger, plans 1-billion euro university reform",0
Brazil's Meirelles jokes about a vice presidential candidacy,0
China warns against attempts to contain Beijing before Trump visit,0
"Senior Tanzania ruling party MP quits, cites democracy concerns",0
UK's Johnson says 1917 Jewish homeland declaration terms 'not fully realized',0
"Putin opens monument to Stalin's victims, dissidents cry foul",0
Austrian coalition talks begin in earnest with hunt for savings,0
British government extends Northern Ireland talks deadline,0
Argentina's head prosecutor resigns under government pressure,0
"Bahrain convicts activist's family members, militant suspects",0
Detained Ethiopian opposition chief bailed two years after protests: party,0
Britain's May 'deeply concerned' over reports of sexual harassment in parliament,0
Nigeria's Buhari sacks top civil servant after corruption probe,0
